2.017000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000044e+00,1.569999999999999929e+01
2.017000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,-3.500000000000000000e+00,3.620000000000000284e+01
2.017000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,-6.799999999999999822e+00,6.000000000000000000e+01
2.017000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,-1.219999999999999929e+01,8.920000000000000284e+01
2.017000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,-1.730000000000000071e+01,1.235000000000000000e+02
2.017000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,-1.689999999999999858e+01,1.574000000000000057e+02
2.017000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,-3.500000000000000000e+00,1.779000000000000057e+02
2.017000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,-1.000000000000000056e-01,1.950000000000000000e+02
2.017000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000444e-01,2.111999999999999886e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,2.261999999999999886e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.100000000000000000e+01,-1.100000000000000089e+00,2.442999999999999829e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.200000000000000000e+01,-2.299999999999999822e+00,2.635999999999999659e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.300000000000000000e+01,1.500000000000000000e+00,2.790999999999999659e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.400000000000000000e+01,1.199999999999999956e+00,2.948999999999999773e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,-2.299999999999999822e+00,3.141999999999999886e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.600000000000000000e+01,-3.700000000000000178e+00,3.348999999999999773e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.700000000000000000e+01,-2.899999999999999911e+00,3.547999999999999545e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.800000000000000000e+01,1.399999999999999911e+00,3.703999999999999773e+02
2.017000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,1.800000000000000044e+00,3.855999999999999659e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,4.025999999999999659e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.100000000000000000e+01,-1.000000000000000000e+00,4.205999999999999659e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.200000000000000000e+01,1.500000000000000000e+00,4.360999999999999659e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.300000000000000000e+01,2.999999999999999889e-01,4.527999999999999545e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,-1.899999999999999911e+00,4.716999999999999318e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,-3.299999999999999822e+00,4.919999999999999432e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.600000000000000000e+01,2.299999999999999822e+00,5.066999999999999318e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.700000000000000000e+01,1.800000000000000044e+00,5.218999999999999773e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,5.378999999999999773e+02
2.017000000000000000e+03,1.000000000000000000e+00,2.900000000000000000e+01,9.000000000000000222e-01,5.540000000000000000e+02
2.017000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+01,1.500000000000000000e+00,5.695000000000000000e+02
2.017000000000000000e+03,1.000000000000000000e+00,3.100000000000000000e+01,4.000000000000000222e-01,5.861000000000000227e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,-2.999999999999999889e-01,6.033999999999999773e+02
2.017000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000222e-01,6.207999999999999545e+02
2.017000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000111e-01,6.375999999999999091e+02
2.017000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,6.999999999999999556e-01,6.538999999999998636e+02
2.017000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,-2.100000000000000089e+00,6.729999999999998863e+02
2.017000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00,-6.700000000000000178e+00,6.966999999999999318e+02
2.017000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,-1.130000000000000071e+01,7.249999999999998863e+02
2.017000000000000000e+03,2.000000000000000000e+00,8.000000000000000000e+00,-8.400000000000000355e+00,7.503999999999998636e+02
2.017000000000000000e+03,2.000000000000000000e+00,9.000000000000000000e+00,-9.199999999999999289e+00,7.765999999999999091e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+01,-7.500000000000000000e+00,8.010999999999999091e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.100000000000000000e+01,-4.799999999999999822e+00,8.228999999999998636e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.200000000000000000e+01,-2.200000000000000178e+00,8.420999999999999091e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000044e+00,8.572999999999999545e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.400000000000000000e+01,4.200000000000000178e+00,8.700999999999999091e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000056e-01,8.869999999999998863e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.600000000000000000e+01,8.000000000000000444e-01,9.031999999999999318e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000044e+00,9.183999999999999773e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.800000000000000000e+01,2.299999999999999822e+00,9.331000000000000227e+02
2.017000000000000000e+03,2.000000000000000000e+00,1.900000000000000000e+01,2.299999999999999822e+00,9.478000000000000682e+02
2.017000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+01,5.999999999999999778e-01,9.642000000000000455e+02
2.017000000000000000e+03,2.000000000000000000e+00,2.100000000000000000e+01,-2.299999999999999822e+00,9.835000000000000000e+02
2.017000000000000000e+03,2.000000000000000000e+00,2.200000000000000000e+01,-4.099999999999999645e+00,1.004600000000000023e+03
2.017000000000000000e+03,2.000000000000000000e+00,2.300000000000000000e+01,-4.000000000000000222e-01,1.022000000000000000e+03
2.017000000000000000e+03,2.000000000000000000e+00,2.400000000000000000e+01,-4.900000000000000355e+00,1.043900000000000091e+03
2.017000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+01,-5.099999999999999645e+00,1.066000000000000000e+03
2.017000000000000000e+03,2.000000000000000000e+00,2.600000000000000000e+01,-1.600000000000000089e+00,1.084599999999999909e+03
2.017000000000000000e+03,2.000000000000000000e+00,2.700000000000000000e+01,-2.100000000000000089e+00,1.103699999999999818e+03
2.017000000000000000e+03,2.000000000000000000e+00,2.800000000000000000e+01,2.200000000000000178e+00,1.118499999999999773e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000089e+00,1.133899999999999864e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000044e+00,1.149099999999999909e+03
2.017000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,1.199999999999999956e+00,1.164899999999999864e+03
2.017000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,-1.300000000000000044e+00,1.183199999999999818e+03
2.017000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,-3.600000000000000089e+00,1.203799999999999727e+03
2.017000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,-3.799999999999999822e+00,1.224599999999999682e+03
2.017000000000000000e+03,3.000000000000000000e+00,7.000000000000000000e+00,-2.600000000000000089e+00,1.244199999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01,1.260699999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+00,1.276199999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+00,1.291699999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.100000000000000000e+01,2.399999999999999911e+00,1.306299999999999500e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.200000000000000000e+01,-9.000000000000000222e-01,1.324199999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.300000000000000000e+01,6.999999999999999556e-01,1.340499999999999545e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.400000000000000000e+01,8.000000000000000444e-01,1.356699999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.500000000000000000e+01,3.899999999999999911e+00,1.369799999999999500e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.600000000000000000e+01,3.799999999999999822e+00,1.382999999999999545e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.700000000000000000e+01,2.200000000000000178e+00,1.397799999999999500e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000044e+00,1.412999999999999545e+03
2.017000000000000000e+03,3.000000000000000000e+00,1.900000000000000000e+01,6.999999999999999556e-01,1.429299999999999500e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+01,2.999999999999999889e-01,1.445999999999999545e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.100000000000000000e+01,1.800000000000000044e+00,1.461199999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.200000000000000000e+01,2.600000000000000089e+00,1.475599999999999682e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.300000000000000000e+01,2.899999999999999911e+00,1.489699999999999591e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.400000000000000000e+01,1.100000000000000089e+00,1.505599999999999682e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.500000000000000000e+01,2.100000000000000089e+00,1.520499999999999773e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.600000000000000000e+01,5.000000000000000000e+00,1.532499999999999773e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.700000000000000000e+01,6.700000000000000178e+00,1.542799999999999727e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.800000000000000000e+01,2.399999999999999911e+00,1.557399999999999636e+03
2.017000000000000000e+03,3.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,1.573399999999999636e+03
2.017000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.590399999999999636e+03
2.017000000000000000e+03,3.000000000000000000e+00,3.100000000000000000e+01,2.999999999999999889e-01,1.607099999999999682e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,1.899999999999999911e+00,1.622199999999999591e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.635199999999999591e+03
2.017000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.649199999999999591e+03
2.017000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,3.799999999999999822e+00,1.662399999999999636e+03
2.017000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00,3.299999999999999822e+00,1.676099999999999682e+03
2.017000000000000000e+03,4.000000000000000000e+00,6.000000000000000000e+00,4.799999999999999822e+00,1.688299999999999727e+03
2.017000000000000000e+03,4.000000000000000000e+00,7.000000000000000000e+00,4.099999999999999645e+00,1.701199999999999818e+03
2.017000000000000000e+03,4.000000000000000000e+00,8.000000000000000000e+00,3.100000000000000089e+00,1.715099999999999909e+03
2.017000000000000000e+03,4.000000000000000000e+00,9.000000000000000000e+00,3.799999999999999822e+00,1.728299999999999955e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+01,5.700000000000000178e+00,1.739599999999999909e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.100000000000000000e+01,4.700000000000000178e+00,1.751899999999999864e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.200000000000000000e+01,1.600000000000000089e+00,1.767299999999999955e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000044e+00,1.783000000000000000e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.400000000000000000e+01,-2.999999999999999889e-01,1.800299999999999955e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.500000000000000000e+01,-9.000000000000000222e-01,1.818200000000000045e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.600000000000000000e+01,-1.500000000000000000e+00,1.836700000000000045e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.852700000000000045e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.800000000000000000e+01,5.999999999999999778e-01,1.869100000000000136e+03
2.017000000000000000e+03,4.000000000000000000e+00,1.900000000000000000e+01,1.100000000000000089e+00,1.885000000000000227e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+01,2.600000000000000089e+00,1.899400000000000318e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.100000000000000000e+01,5.799999999999999822e+00,1.910600000000000364e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.200000000000000000e+01,3.200000000000000178e+00,1.924400000000000318e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.300000000000000000e+01,3.299999999999999822e+00,1.938100000000000364e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.400000000000000000e+01,3.600000000000000089e+00,1.951500000000000455e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.500000000000000000e+01,2.899999999999999911e+00,1.965600000000000364e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.600000000000000000e+01,3.500000000000000000e+00,1.979100000000000364e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.700000000000000000e+01,4.700000000000000178e+00,1.991400000000000318e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.800000000000000000e+01,3.399999999999999911e+00,2.005000000000000227e+03
2.017000000000000000e+03,4.000000000000000000e+00,2.900000000000000000e+01,2.600000000000000089e+00,2.019400000000000318e+03
2.017000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+01,2.799999999999999822e+00,2.033600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00,6.799999999999999822e+00,2.043800000000000409e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000000e+00,2.052300000000000182e+03
2.017000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,2.060300000000000182e+03
2.017000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00,6.799999999999999822e+00,2.070500000000000000e+03
2.017000000000000000e+03,5.000000000000000000e+00,5.000000000000000000e+00,9.400000000000000355e+00,2.078099999999999909e+03
2.017000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00,1.119999999999999929e+01,2.078099999999999909e+03
2.017000000000000000e+03,5.000000000000000000e+00,7.000000000000000000e+00,5.900000000000000355e+00,2.089199999999999818e+03
2.017000000000000000e+03,5.000000000000000000e+00,8.000000000000000000e+00,4.299999999999999822e+00,2.101899999999999636e+03
2.017000000000000000e+03,5.000000000000000000e+00,9.000000000000000000e+00,2.100000000000000089e+00,2.116799999999999727e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+01,1.699999999999999956e+00,2.132099999999999909e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.100000000000000000e+01,3.100000000000000089e+00,2.146000000000000000e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.200000000000000000e+01,4.900000000000000355e+00,2.158099999999999909e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.300000000000000000e+01,7.099999999999999645e+00,2.168000000000000000e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.400000000000000000e+01,9.400000000000000355e+00,2.175599999999999909e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.500000000000000000e+01,9.099999999999999645e+00,2.183500000000000000e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.600000000000000000e+01,6.700000000000000178e+00,2.193800000000000182e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.700000000000000000e+01,9.199999999999999289e+00,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.800000000000000000e+01,1.040000000000000036e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,1.900000000000000000e+01,1.519999999999999929e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+01,1.580000000000000071e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.100000000000000000e+01,1.419999999999999929e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.200000000000000000e+01,1.409999999999999964e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.300000000000000000e+01,1.290000000000000036e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.400000000000000000e+01,1.190000000000000036e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.500000000000000000e+01,1.359999999999999964e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.600000000000000000e+01,1.380000000000000071e+01,2.201600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.700000000000000000e+01,9.199999999999999289e+00,2.209400000000000546e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.800000000000000000e+01,1.250000000000000000e+01,2.209400000000000546e+03
2.017000000000000000e+03,5.000000000000000000e+00,2.900000000000000000e+01,1.450000000000000000e+01,2.209400000000000546e+03
2.017000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+01,9.800000000000000711e+00,2.216600000000000364e+03
2.017000000000000000e+03,5.000000000000000000e+00,3.100000000000000000e+01,1.090000000000000036e+01,2.216600000000000364e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000355e+00,2.226700000000000273e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,6.700000000000000178e+00,2.237000000000000455e+03
2.017000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.059999999999999964e+01,2.237000000000000455e+03
2.017000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,9.599999999999999645e+00,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,1.030000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.390000000000000036e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,1.569999999999999929e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,8.000000000000000000e+00,1.209999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,1.330000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.619999999999999929e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.100000000000000000e+01,1.639999999999999858e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.200000000000000000e+01,1.250000000000000000e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.280000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,1.480000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.459999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.780000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.960000000000000142e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.680000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,1.819999999999999929e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.309999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.100000000000000000e+01,1.290000000000000036e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.200000000000000000e+01,1.259999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,1.109999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,1.240000000000000036e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,1.359999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.600000000000000000e+01,1.330000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.430000000000000071e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,1.509999999999999964e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.619999999999999929e+01,2.244400000000000546e+03
2.017000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+01,1.719999999999999929e+01,2.244400000000000546e+03
2.017000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,2.244400000000000546e+03
